ODB Name,Step,Frame,Part Instance Name,      µ¥Ôª±êÇ©,         IntPt,X,Y,Z,Section Name,Material Name,Section Point,S-Max. In-Plane Principal,S-Min. In-Plane Principal,         S-S11,         S-S22,         S-S12
F:/Desktop/DeepOnet_Abaqus/StaticElasticJob.odb,Step-1,Increment      1: Step Time =    1.000,"PLATE-1",             1,             1,   339.206E-03,   496.960E-03,            0.,"ASSEMBLY_PLATE-1__PICKEDSET2","ROCK","",  -521.894E-03,  -987.466E-03,  -540.009E-03,  -969.351E-03,   90.0305E-03
F:/Desktop/DeepOnet_Abaqus/StaticElasticJob.odb,Step-1,Increment      1: Step Time =    1.000,"PLATE-1",             2,             1,   412.641E-03,   653.624E-03,            0.,"ASSEMBLY_PLATE-1__PICKEDSET2","ROCK","",  -534.631E-03,  -981.647E-03,  -542.760E-03,  -973.518E-03,   59.7292E-03
F:/Desktop/DeepOnet_Abaqus/StaticElasticJob.odb,Step-1,Increment      1: Step Time =    1.000,"PLATE-1",             3,             1,       1.03345,   987.556E-03,            0.,"ASSEMBLY_PLATE-1__PICKEDSET2","ROCK","",  -530.524E-03,      -1.00792,  -531.197E-03,      -1.00725,   17.9165E-03
F:/Desktop/DeepOnet_Abaqus/StaticElasticJob.odb,Step-1,Increment      1: Step Time =    1.000,"PLATE-1",             4,             1,   731.065E-03,   835.321E-03,            0.,"ASSEMBLY_PLATE-1__PICKEDSET2","ROCK","",  -529.866E-03,      -1.00438,  -531.711E-03,      -1.00254,   29.5321E-03
F:/Desktop/DeepOnet_Abaqus/StaticElasticJob.odb,Step-1,Increment      1: Step Time =    1.000,"PLATE-1",             5,             1,  -671.732E-03,  -965.371E-03,            0.,"ASSEMBLY_PLATE-1__PICKEDSET2","ROCK","",  -512.363E-03,      -1.01767,  -512.492E-03,      -1.01754,   8.05842E-03
F:/Desktop/DeepOnet_Abaqus/StaticElasticJob.odb,Step-1,Increment      1: Step Time =    1.000,"PLATE-1",             6,             1,  -780.844E-03,  -545.298E-03,            0.,"ASSEMBLY_PLATE-1__PICKEDSET2","ROCK","",  -515.438E-03,      -1.03327,  -515.450E-03,      -1.03326,   2.48162E-03
F:/Desktop/DeepOnet_Abaqus/StaticElasticJob.odb,Step-1,Increment      1: Step Time =    1.000,"PLATE-1",             7,             1,      -1.19219,   268.687E-03,            0.,"ASSEMBLY_PLATE-1__PICKEDSET2","ROCK","",  -529.365E-03,      -1.02202,  -529.497E-03,      -1.02189,  -8.04324E-03
F:/Desktop/DeepOnet_Abaqus/StaticElasticJob.odb,Step-1,Increment      1: Step Time =    1.000,"PLATE-1",             8,             1,   831.772E-03,  -990.045E-03,            0.,"ASSEMBLY_PLATE-1__PICKEDSET2","ROCK","",  -521.743E-03,      -1.03645,  -521.754E-03,      -1.03644,   2.37606E-03
F:/Desktop/DeepOnet_Abaqus/StaticElasticJob.odb,Step-1,Increment      1: Step Time =    1.000,"PLATE-1",             9,             1,  -617.286E-03,  -678.504E-03,            0.,"ASSEMBLY_PLATE-1__PICKEDSET2","ROCK","",  -511.465E-03,      -1.02008,  -511.910E-03,      -1.01963,   15.0430E-03
F:/Desktop/DeepOnet_Abaqus/StaticElasticJob.odb,Step-1,Increment      1: Step Time =    1.000,"PLATE-1",            10,             1,  -250.354E-03,   963.983E-03,            0.,"ASSEMBLY_PLATE-1__PICKEDSET2","ROCK","",  -558.095E-03,  -958.184E-03,  -559.546E-03,  -956.733E-03,  -24.0544E-03
F:/Desktop/DeepOnet_Abaqus/StaticElasticJob.odb,Step-1,Increment      1: Step Time =    1.000,"PLATE-1",            11,             1,   31.6368E-03,       1.29741,            0.,"ASSEMBLY_PLATE-1__PICKEDSET2","ROCK","",  -555.022E-03,  -969.105E-03,  -555.031E-03,  -969.096E-03,   1.90290E-03
F:/Desktop/DeepOnet_Abaqus/StaticElasticJob.odb,Step-1,Increment      1: Step Time =    1.000,"PLATE-1",            12,             1,   148.024E-03,   209.920E-03,            0.,"ASSEMBLY_PLATE-1__PICKEDSET2","ROCK","",  -303.446E-03,      -1.12389,  -567.630E-03,  -859.705E-03,   383.347E-03
F:/Desktop/DeepOnet_Abaqus/StaticElasticJob.odb,Step-1,Increment      1: Step Time =    1.000,"PLATE-1",            13,             1,   338.871E-03,  -109.606E-03,            0.,"ASSEMBLY_PLATE-1__PICKEDSET2","ROCK","",  -499.058E-03,      -1.25377,  -506.216E-03,      -1.24661,  -73.1475E-03
F:/Desktop/DeepOnet_Abaqus/StaticElasticJob.odb,Step-1,Increment      1: Step Time =    1.000,"PLATE-1",            14,             1,  -263.691E-03,  -77.6174E-03,            0.,"ASSEMBLY_PLATE-1__PICKEDSET2","ROCK","",  -381.476E-03,      -1.47369,  -394.772E-03,      -1.46039,   119.772E-03
